"age_in_years","sex","mu","sigma","nu","tau","C2.5","C5","C25","C50","C75","C95","C97.5","growth_rate"
12.6,"male",2.38477984604129,0.0498187132605649,0.00480785768823541,1.03533727271897,2.28959492093942,2.30461687302339,2.35160865794669,2.38501936818572,2.4185220288327,2.4658316052959,2.48097437289964,-0.0260859523293956
12.7,"male",2.38217136889801,0.0498558921251354,0.00480785768823541,1.03533727271897,2.28691540889364,2.30194857160682,2.3489754257058,2.38241106979378,2.41593873291074,2.46328361571209,2.47843768410762,-0.0260800110057467
12.8,"male",2.37956348740315,0.0498928493385988,0.00480785768823541,1.03533727271897,2.28423691598861,2.29928122249604,2.34634293669703,2.37980336598457,2.41335588251303,2.46073586116495,2.47590116297978,-0.0260740606744501
12.9,"male",2.37695620245732,0.0499295849325546,0.00480785768823541,1.03533727271897,2.28155944306461,2.29661482654082,2.34371119179996,2.37719625765889,2.41077347856162,2.45818834260654,2.47336481047777,-0.026068101335286
13,"male",2.37434951496115,0.0499660989431953,0.00480785768823541,1.03533727271897,2.27888299095308,2.29394938458356,2.34108019189113,2.37458974571751,2.40819152198162,2.45564106099636,2.47082862757209,-0.0260621329880296
13.1,"male",2.37174342581527,0.0500023914112939,0.00480785768823541,1.03533727271897,2.27620756047677,2.29128489745928,2.33844993784401,2.37198383106128,2.40561001370129,2.45309401730136,2.4682926152421,-0.026056155632468
13.2,"male",2.36913793592029,0.050038462382191,0.00480785768823541,1.03533727271897,2.27353315244966,2.28862136599563,2.33582043052903,2.36937851459102,2.40302895465195,2.45054721249594,2.46575677447597,-0.0260501692683722
13.3,"male",2.36653304617685,0.0500743119057829,0.00480785768823541,1.03533727271897,2.27085976767705,2.28595879101296,2.3331916708136,2.36677379720761,2.40044834576802,2.4480006475619,2.46322110627067,-0.0260441738955229
13.4,"male",2.36392875748556,0.0501099400365084,0.00480785768823541,1.03533727271897,2.26818740695554,2.2832971733243,2.33056365956209,2.36416967981192,2.397868187987,2.44545432348843,2.46068561163193,-0.0260381695137114
13.5,"male",2.36132507074706,0.0501453468333356,0.00480785768823541,1.03533727271897,2.2655160710731,2.28063651373537,2.32793639763585,2.36156616330486,2.39528848224946,2.44290824127209,2.45815029157424,-0.0260321561227218
13.6,"male",2.35872198686195,0.0501805323597496,0.00480785768823541,1.03533727271897,2.26284576080905,2.27797681304466,2.32530988589326,2.35896324858737,2.39270922949901,2.4403624019168,2.45561514712081,-0.0260261337223256
13.7,"male",2.35611950673088,0.0502154966837392,0.00480785768823541,1.03533727271897,2.26017647693411,2.27531807204338,2.32268412518965,2.3563609365604,2.39013043068233,2.43781680643378,2.45308017930355,-0.0260201023123095
13.8,"male",2.35351763125446,0.0502502398777832,0.00480785768823541,1.03533727271897,2.25750822021044,2.27266029151553,2.32005911637739,2.35375922812491,2.38755208674913,2.43527145584159,2.45054538916302,-0.0260140618924652
13.9,"male",2.35091636133332,0.0502847620188377,0.00480785768823541,1.03533727271897,2.25484099139161,2.27000347223792,2.31743486030588,2.3511581241819,2.38497419865215,2.43272635116604,2.44801077774844,-0.0260080124625751
14,"male",2.34831569786807,0.0503190631883223,0.00480785768823541,1.03533727271897,2.2521747912227,2.26734761498014,2.31481135782151,2.3485576256324,2.38239676734717,2.43018149344023,2.44547634611764,-0.0260019540224189
14.1,"male",2.34571564175936,0.0503531434721067,0.00480785768823541,1.03533727271897,2.24950962044025,2.26469272050466,2.31218860976775,2.34595773337742,2.37981979379298,2.42763688370449,2.44294209533707,-0.0259958865717881
14.2,"male",2.34311619390779,0.0503870029604971,0.00480785768823541,1.03533727271897,2.24684547977236,2.26203878956679,2.30956661698507,2.34335844831804,2.37724327895135,2.42509252300636,2.44040802648171,-0.0259898101104715
14.3,"male",2.34051735521399,0.0504206417482222,0.00480785768823541,1.03533727271897,2.24418236993865,2.25938582291471,2.30694538031104,2.34075977135533,2.37466722378707,2.42254841240058,2.4378741406351,-0.025983724638252
14.4,"male",2.33791912657859,0.0504540599344196,0.00480785768823541,1.03533727271897,2.24152029165034,2.25673382128954,2.30432490058027,2.33816170339039,2.37209162926792,2.42000455294907,2.43534043888928,-0.0259776301549209
14.5,"male",2.33532150890221,0.0504872576226215,0.00480785768823541,1.03533727271897,2.23885924561023,2.25408278542531,2.30170517862444,2.33556424532434,2.36951649636464,2.41746094572089,2.43280692234479,-0.0259715266602646
14.6,"male",2.33272450308548,0.0505202349207413,0.00480785768823541,1.03533727271897,2.23619923251278,2.251432716049,2.29908621527233,2.33296739805833,2.36694182605094,2.41491759179224,2.43027359211063,-0.0259654141540767
14.7,"male",2.33012811002901,0.0505529919410584,0.00480785768823541,1.03533727271897,2.23354025304407,2.24878361388055,2.2964680113498,2.33037116249353,2.36436761930349,2.4123744922464,2.42774044930421,-0.0259592926361461
14.8,"male",2.32753233063344,0.050585528800205,0.00480785768823541,1.03533727271897,2.2308823078819,2.24613547963293,2.29385056767982,2.32777553953111,2.36179387710191,2.40983164817376,2.42520749505136,-0.0259531621062602
14.9,"male",2.32493716579938,0.0506178456191509,0.00480785768823541,1.03533727271897,2.22822539769575,2.24348831401211,2.29123388508246,2.32518053007227,2.35922060042877,2.40728906067175,2.42267473048629,-0.0259470225642168
15,"male",2.32234261642747,0.0506499425231895,0.00480785768823541,1.03533727271897,2.22556952314687,2.24084211771711,2.28861796437493,2.32258613501826,2.35664779026953,2.40474673084483,2.42014215675156,-0.0259408740098045
