"age_in_years","sex","mu","sigma","nu","tau","C2.5","C5","C25","C50","C75","C95","C97.5","growth_rate"
28.9,"female",2.01398842268682,0.052990602284927,0.00480785768823541,1.03533727271897,1.91274320418403,1.92872158331762,1.97870527062213,2.01424319487709,2.04987892389613,2.10020063609127,2.11630752290277,-0.0249984530776938
29,"female",2.01148892717382,0.0529948823102062,0.00480785768823541,1.03533727271897,1.91023553114377,1.9262152008433,1.97620292530603,2.01174371994192,2.04738232724153,2.09770810389698,2.11381629165393,-0.0249910411092565
29.1,"female",2.00899017411095,0.0529989956032402,0.00480785768823541,1.03533727271897,1.90772891911659,1.92370982910691,1.9737014334567,2.00924498665524,2.04488636010941,2.09521604289047,2.11132548091336,-0.0249836201076282
29.2,"female",2.00649216439882,0.0530029427254753,0.00480785768823541,1.03533727271897,1.9052233679304,1.92120546810563,1.97120079560095,2.00674699592039,2.04239102378067,2.09272445488578,2.10883509266576,-0.0249761900727209
29.3,"female",2.00399489893808,0.0530067242401032,0.00480785768823541,1.03533727271897,1.90271887740977,1.91870211783387,1.96870101226439,2.0042497486407,2.03989631953738,2.09023334169981,2.10634512889924,-0.0249687510044506
29.4,"female",2.00149837862934,0.0530103407120431,0.00480785768823541,1.03533727271897,1.90021544737598,1.91619977828325,1.96620208397152,2.0017532457195,2.03740224866278,2.08774270515229,2.1038555916052,-0.0249613029027452
29.5,"female",1.99900260437322,0.0530137927079236,0.00480785768823541,1.03533727271897,1.89771307764704,1.91369844944263,1.96370401124567,1.99925748806015,2.03490881244127,2.0852525470657,2.10136648277837,-0.0249538457675166
29.6,"female",1.99650757707036,0.0530170807960642,0.00480785768823541,1.03533727271897,1.89521176803773,1.91119813129816,1.96120679460906,1.996762476566,2.03241601215841,2.08276286926527,2.09887780441674,-0.0249463795986772
29.7,"female",1.99401329762136,0.0530202055464573,0.00480785768823541,1.03533727271897,1.89271151835963,1.90869882383329,1.95871043458278,1.99426821214041,2.02992384910087,2.08027367357899,2.09638955852152,-0.0249389043961557
29.8,"female",1.99151976692687,0.0530231675307505,0.00480785768823541,1.03533727271897,1.89021232842115,1.9062005270288,1.95621493168684,1.99177469568677,2.02743232455645,2.07778496183749,2.09390174709713,-0.0249314201598717
29.9,"female",1.98902698588749,0.053025967322228,0.00480785768823541,1.03533727271897,1.88771419802759,1.90370324086286,1.95372028644015,1.98928192810844,2.02494143981406,2.07529673587411,2.09141437215115,-0.0249239268897451
30,"female",1.98653495540386,0.0530286054957932,0.00480785768823541,1.03533727271897,1.88521712698116,1.90120696531101,1.95122649936054,1.98678991030882,2.02245119616371,2.0728089975248,2.08892743569427,-0.0249164245857
30.1,"female",1.9840436763766,0.0530310826279503,0.00480785768823541,1.03533727271897,1.88272111508098,1.89871170034623,1.94873357096477,1.9842986431913,2.01996159489648,2.0703217486281,2.08644093974028,-0.0249089132476566
30.2,"female",1.98155314970633,0.0530333992967866,0.00480785768823541,1.03533727271897,1.88022616212317,1.89621744593895,1.94624150176856,1.98180812765929,2.01747263730455,2.06783499102517,2.08395488630603,-0.0249013928755427
30.3,"female",1.97906337629368,0.0530355560819546,0.00480785768823541,1.03533727271897,1.87773226790087,1.89372420205707,1.94375029228657,1.97931836461619,2.01498432468112,2.06534872655968,2.08146927741139,-0.024893863469282
30.4,"female",1.97657435703928,0.0530375535646543,0.00480785768823541,1.03533727271897,1.87523943220423,1.89123196866602,1.94125994303245,1.97682935496543,2.01249665832047,2.06286295707782,2.07898411507923,-0.0248863250288013
30.5,"female",1.97408609284373,0.0530393923276151,0.00480785768823541,1.03533727271897,1.8727476548205,1.88874074572876,1.93877045451882,1.97434109961043,2.01000963951791,2.06037768442829,2.07649940133534,-0.0248787775540279
30.6,"female",1.97159858460768,0.0530410729550783,0.00480785768823541,1.03533727271897,1.87025693553405,1.8862505332058,1.93628182725728,1.97185359945462,2.00752326956977,2.05789291046223,2.07401513820847,-0.0248712210448877
30.7,"female",1.96911183323174,0.0530425960327794,0.00480785768823541,1.03533727271897,1.86776727412637,1.88376133105527,1.93379406175846,1.96936685540145,2.00503754977339,2.05540863703321,2.07153132773022,-0.0248636555013116
30.8,"female",1.96662583961654,0.0530439621479306,0.00480785768823541,1.03533727271897,1.86527867037614,1.88127313923291,1.931307158532,1.96688086835436,2.00255248142711,2.05292486599722,2.06904797193507,-0.0248560809232246
30.9,"female",1.9641406046627,0.0530451718892026,0.00480785768823541,1.03533727271897,1.86279112405927,1.87878595769212,1.92882111808656,1.96439563921681,2.00006806583027,2.0504415992126,2.06656507286029,-0.0248484973105612
31,"female",1.96165612927085,0.0530462258467076,0.00480785768823541,1.03533727271897,1.86030463494888,1.87629978638399,1.92633594092984,1.96191116889225,1.99758430428316,2.04795883854007,2.06408263254596,-0.0248409046632544
31.1,"female",1.9591724143416,0.0530471246119818,0.00480785768823541,1.03533727271897,1.8578192028154,1.87381462525728,1.9238516275686,1.95942745828416,1.99510119808706,2.04547658584262,2.06160065303489,-0.024833302981231
31.2,"female",1.95668946077559,0.0530478687779675,0.00480785768823541,1.03533727271897,1.85533482742657,1.87133047425854,1.92136817850866,1.956944508296,1.9926187485442,2.04299484298557,2.05911913637261,-0.0248256922644253
31.3,"female",1.95420726947344,0.0530484589389959,0.00480785768823541,1.03533727271897,1.85285150854746,1.86884733333205,1.91888559425492,1.95446231983127,1.99013695695774,2.04051361183647,2.05663808460733,-0.0248180725127723
31.4,"female",1.95172584133577,0.0530488956907699,0.00480785768823541,1.03533727271897,1.85036924594052,1.8663652024199,1.91640387531136,1.95198089379345,1.98765582463177,2.03803289426511,2.05415749978992,-0.0248104437262054
31.5,"female",1.94924517726321,0.0530491796303464,0.00480785768823541,1.03533727271897,1.84788803936564,1.86388408146197,1.91392302218106,1.94950023108603,1.9851753528713,2.0355526921435,2.05167738397385,-0.024802805904662
31.6,"female",1.94676527815637,0.0530493113561193,0.00480785768823541,1.03533727271897,1.84540788858013,1.86140397039604,1.91144303536621,1.94702033261252,1.98269554298225,2.03307300734581,2.04919773921519,-0.0247951590480756
31.7,"female",1.94428614491589,0.053049291467802,0.00480785768823541,1.03533727271897,1.84292879333878,1.85892486915772,1.90896391536813,1.94454119927641,1.98021639627142,2.03059384174835,2.04671856757252,-0.0247875031563816
31.8,"female",1.94180777844239,0.0530491205664108,0.00480785768823541,1.03533727271897,1.84045075339391,1.85644677768056,1.90648566268725,1.94206283198124,1.97773791404651,2.02811519722956,2.04423987110699,-0.024779838229524
31.9,"female",1.93933017963649,0.0530487992542468,0.00480785768823541,1.03533727271897,1.83797376849536,1.85396969589601,1.90400827782317,1.93958523163051,1.97526009761609,2.02563707566997,2.04176165188218,-0.0247721642674371
32,"female",1.93685334939881,0.0530483281348796,0.00480785768823541,1.03533727271897,1.83549783839056,1.85149362373349,1.90153176127463,1.93710839912775,1.97278294828957,2.02315947895217,2.03928391196416,-0.0247644812700595
32.1,"female",1.93437728862999,0.0530477078131301,0.00480785768823541,1.03533727271897,1.83302296282455,1.84901856112043,1.89905611353955,1.9346323353765,1.97030646737722,2.02068240896079,2.03680665342138,-0.0247567892373342
32.2,"female",1.93190199823064,0.0530469388950532,0.00480785768823541,1.03533727271897,1.83054914154002,1.84654450798224,1.896581335115,1.93215704128029,1.96783065619014,2.01820586758246,2.03432987832469,-0.0247490881691997
32.3,"female",1.92942747910139,0.0530460219879212,0.00480785768823541,1.03533727271897,1.8280763742773,1.84407146424239,1.89410742649728,1.92968251774266,1.96535551604027,2.01572985670581,2.03185358874731,-0.0247413780655986
32.4,"female",1.92695373214285,0.0530449577002067,0.00480785768823541,1.03533727271897,1.82560466077447,1.84159942982242,1.89163438818186,1.92720876566717,1.96288104824035,2.01325437822139,2.02937778676475,-0.0247336589264754
32.5,"female",1.92448075825567,0.0530437466415659,0.00480785768823541,1.03533727271897,1.82313400076732,1.83912840464195,1.88916222066344,1.92473578595736,1.96040725410392,2.01077943402171,2.0269024744548,-0.0247259307517741
32.6,"female",1.92200855834046,0.0530423894228218,0.00480785768823541,1.03533727271897,1.82066439398942,1.83665838861874,1.88669092443592,1.92226357951681,1.95793413494531,2.00830502600115,2.02442765389754,-0.024718193541435
32.7,"female",1.91953713329784,0.0530408866559474,0.00480785768823541,1.03533727271897,1.81819584017215,1.83418938166869,1.88422049999246,1.91979214724908,1.95546169207964,2.00583115605599,2.02195332717523,-0.0247104472954046
32.8,"female",1.91706648402844,0.0530392389540491,0.00480785768823541,1.03533727271897,1.81572833904472,1.83172138370588,1.88175094782545,1.91732149005773,1.9529899268228,2.00335782608432,2.01947949637234,-0.0247026920136312
32.9,"female",1.91459661143288,0.05303744693135,0.00480785768823541,1.03533727271897,1.81326189033418,1.82925439464259,1.87928226842655,1.91485160884635,1.9505188404914,2.00088503798607,2.01700616357549,-0.0246949276960603
33,"female",1.91212751641178,0.0530355112031735,0.00480785768823541,1.03533727271897,1.81079649376553,1.82678841438933,1.87681446228667,1.91238250451852,1.94804843440285,1.99841279366296,2.01453333087344,-0.0246871543426404
33.1,"female",1.90965919986578,0.0530334323859266,0.00480785768823541,1.03533727271897,1.80833214906165,1.82432344285487,1.874347529896,1.90991417797782,1.94557870987525,1.99594109501847,2.01206100035702,-0.0246793719533152
33.2,"female",1.90719166269549,0.0530312110970835,0.00480785768823541,1.03533727271897,1.80586885594341,1.82185947994626,1.87188147174404,1.90744663012785,1.94310966822744,1.9934699439578,2.00958917411912,-0.0246715805280367
33.3,"female",1.90472490580154,0.0530288479551691,0.00480785768823541,1.03533727271897,1.80340661412967,1.81939652556886,1.86941628831958,1.90497986187221,1.94064131077897,1.99099934238789,2.00711785425468,-0.0246637800667576
33.4,"female",1.90225893008456,0.0530263435797432,0.00480785768823541,1.03533727271897,1.8009454233373,1.81693457962636,1.8669519801107,1.9025138741145,1.9381736388501,1.98852929221733,2.00464704286063,-0.0246559705694257
33.5,"female",1.89979373644516,0.0530236985913834,0.00480785768823541,1.03533727271897,1.79848528328123,1.81447364202082,1.86448854760483,1.90004866775833,1.93570665376177,1.98605979535639,2.00217674203585,-0.0246481520359928
33.6,"female",1.89732932578397,0.0530209136116695,0.00480785768823541,1.03533727271897,1.79602619367448,1.81201371265268,1.86202599128872,1.8975842437073,1.93324035683559,1.98359085371697,1.99970695388118,-0.0246403244664114
33.7,"female",1.89486569900161,0.0530179892631669,0.00480785768823541,1.03533727271897,1.79356815422819,1.80955479142081,1.85956431164847,1.89512060286505,1.93077474939386,1.98112246921256,1.99723768049934,-0.0246324878606324
33.8,"female",1.89240285699871,0.0530149261694108,0.00480785768823541,1.03533727271897,1.79111116465163,1.80709687822249,1.85710350916953,1.89265774613518,1.92830983275951,1.97865464375824,1.99476892399494,-0.0246246422186108
33.9,"female",1.8899408006759,0.0530117249548902,0.00480785768823541,1.03533727271897,1.78865522465227,1.8046399729535,1.85464358433671,1.89019567442132,1.92584560825614,1.97618737927062,1.99230068647442,-0.0246167875403055
34,"female",1.88747953093379,0.0530083862450314,0.00480785768823541,1.03533727271897,1.78620033393577,1.80218407550808,1.85218453763421,1.88773438862712,1.92338207720797,1.97372067766788,1.98983297004603,-0.0246089238256671
34.1,"female",1.88501904867301,0.0530049106661829,0.00480785768823541,1.03533727271897,1.78374649220605,1.79972918577901,1.8497263695456,1.88527388965619,1.92091924093985,1.97125454086964,1.98736577681981,-0.0246010510746505
34.2,"female",1.88255935479419,0.0530012988455985,0.00480785768823541,1.03533727271897,1.78129369916527,1.7972753036576,1.84726908055386,1.88281417841219,1.91845710077724,1.96878897079705,1.98489910890755,-0.0245931692872153
34.3,"female",1.88010045019795,0.0529975514114224,0.00480785768823541,1.03533727271897,1.77884195451392,1.79482242903373,1.84481267114137,1.88035525579875,1.91599565804621,1.96632396937267,1.98243296842274,-0.0245852784633188
34.4,"female",1.87764233578491,0.0529936689926729,0.00480785768823541,1.03533727271897,1.77639125795079,1.79237056179588,1.84235714178993,1.87789712271952,1.91353491407342,1.9638595385205,1.97996735748058,-0.0245773786029198
34.5,"female",1.87518501245569,0.0529896522192271,0.00480785768823541,1.03533727271897,1.77394160917306,1.78991970183113,1.83990249298076,1.87543978007816,1.91107487018611,1.96139568016593,1.97750227819792,-0.0245694697059758
34.6,"female",1.87272848111093,0.0529855017218047,0.00480785768823541,1.03533727271897,1.77149300787627,1.78746984902524,1.83744872519455,1.87298322877833,1.90861552771208,1.95893239623573,1.97503773269322,-0.0245615517724459
34.7,"female",1.87027274265124,0.0529812181319532,0.00480785768823541,1.03533727271897,1.7690454537544,1.7850210032626,1.83499583891139,1.87052746972367,1.90615688797971,1.956469688658,1.97257372308656,-0.0245536248022931
34.8,"female",1.86781779797725,0.0529768020820316,0.00480785768823541,1.03533727271897,1.76659894649988,1.7825731644263,1.83254383461086,1.86807250381787,1.90369895231792,1.95400755936217,1.97011025149959,-0.0245456887954781
34.9,"female",1.86536364798958,0.0529722542051955,0.00480785768823541,1.03533727271897,1.7641534858036,1.78012633239818,1.83009271277202,1.86561833196458,1.90124172205617,1.95154601027898,1.96764732005549,-0.024537743751963
35,"female",1.86291029358886,0.0529675751353818,0.00480785768823541,1.03533727271897,1.76170907135497,1.77768050705878,1.82764247387338,1.86316495506748,1.89878519852444,1.94908504334041,1.96518493087893,-0.0245297896717119
35.1,"female",1.86045773567571,0.0529627655072926,0.00480785768823541,1.03533727271897,1.75926570284193,1.77523568828744,1.82519311839296,1.86071237403024,1.89632938305325,1.94662466047972,1.96272308609608,-0.024521826554685
35.2,"female",1.85800597515076,0.052957825956381,0.00480785768823541,1.03533727271897,1.75682337995101,1.77279187596228,1.82274464680828,1.85826058975654,1.8938742769736,1.94416486363136,1.96026178783457,-0.0245138544008466
35.3,"female",1.85555501291462,0.0529527571188352,0.00480785768823541,1.03533727271897,1.7543821023673,1.77034906996024,1.82029705959636,1.85580960315007,1.89141988161702,1.941705654731,1.95780103822342,-0.0245058732101649
35.4,"female",1.85310484986793,0.0529475596315634,0.00480785768823541,1.03533727271897,1.75194186977453,1.76790727015709,1.81785035723375,1.85335941511451,1.88896619831551,1.93924703571547,1.95534083939306,-0.0244978829826067
35.5,"female",1.85065548691131,0.0529422341321792,0.00480785768823541,1.03533727271897,1.74950268185509,1.76546647642748,1.81540454019653,1.85091002655355,1.88651322840154,1.93678900852274,1.95288119347527,-0.0244898837181325
35.6,"female",1.84820692494537,0.0529367812589861,0.00480785768823541,1.03533727271897,1.74706453829005,1.76302668864494,1.8129596089603,1.84846143837088,1.88406097320806,1.93433157509192,1.95042210260318,-0.0244818754167127
35.7,"female",1.84575916487075,0.052931201650963,0.00480785768823541,1.03533727271897,1.74462743875917,1.76058790668192,1.81051556400025,1.8460136514702,1.88160943406848,1.93187473736321,1.94796356891121,-0.0244738580783193
35.8,"female",1.84331220758808,0.0529254959477488,0.00480785768823541,1.03533727271897,1.74219138294097,1.7581501304098,1.80807240579109,1.84356666675522,1.87915861231664,1.92941849727789,1.94550559453505,-0.0244658317029139
35.9,"female",1.84086605399796,0.0529196647896283,0.00480785768823541,1.03533727271897,1.73975637051273,1.75571335969894,1.80563013480713,1.84112048512962,1.87670850928684,1.92696285677827,1.94304818161164,-0.0244577962904687
36,"female",1.83842070500103,0.0529137088175169,0.00480785768823541,1.03533727271897,1.73732240115053,1.75327759441866,1.80318875152225,1.83867510749712,1.87425912631379,1.92450781780771,1.94059133227916,-0.0244497518409566
36.1,"female",1.83597616149791,0.052907628672946,0.00480785768823541,1.03533727271897,1.73488947452925,1.7508428344373,1.80074825640991,1.83623053476143,1.87181046473263,1.92205338231057,1.93813504867696,-0.0244416983543424
36.2,"female",1.83353242438923,0.0529014249980488,0.00480785768823541,1.03533727271897,1.73245759032266,1.74840907962224,1.79830864994317,1.83378676782625,1.86936252587888,1.91959955223217,1.93567933294553,-0.0244336358306024
36.3,"female",1.83108949457561,0.0528950984355452,0.00480785768823541,1.03533727271897,1.73002674820337,1.74597632983989,1.79586993259473,1.83134380759531,1.8669153110885,1.9171463295188,1.93322418722654,-0.0244255642697094
36.4,"female",1.82864737295767,0.052888649628728,0.00480785768823541,1.03533727271897,1.72759694784292,1.74354458495577,1.79343210483686,1.82890165497231,1.86446882169781,1.91469371611768,1.93076961366274,-0.0244174836716312
36.5,"female",1.82620606043603,0.0528820792214477,0.00480785768823541,1.03533727271897,1.72516818891178,1.74111384483449,1.79099516714151,1.82646031086098,1.8620230590435,1.91224171397695,1.92831561439795,-0.024409394036344
36.6,"female",1.82376555791133,0.0528753878580991,0.00480785768823541,1.03533727271897,1.72274047107936,1.73868410933978,1.78855911998022,1.82401977616504,1.85957802446267,1.9097903250456,1.92586219157705,-0.0244012953638225
36.7,"female",1.82132586628419,0.0528685761836061,0.00480785768823541,1.03533727271897,1.72031379401409,1.73625537833451,1.7861239638242,1.82158005178822,1.85713371929272,1.90733955127351,1.92340934734595,-0.024393187654042
36.8,"female",1.81888698645522,0.0528616448434082,0.00480785768823541,1.03533727271897,1.7178881573834,1.73382765168075,1.78368969914433,1.81914113863424,1.85469014487145,1.9048893946114,1.92095708385155,-0.0243850709069776
36.9,"female",1.81644891932506,0.0528545944834461,0.00480785768823541,1.03533727271897,1.71546356085377,1.73140092923972,1.78125632641114,1.81670303760682,1.85224730253697,1.90243985701078,1.91850540324171,-0.0243769451226036
37,"female",1.81401166579432,0.0528474257501477,0.00480785768823541,1.03533727271897,1.71304000409072,1.72897521087191,1.77882384609482,1.81426574960971,1.84980519362773,1.89999094042399,1.91605430766523,-0.0243688103008984
37.1,"female",1.81157522676364,0.052840139290414,0.00480785768823541,1.03533727271897,1.7106174867589,1.726550496437,1.77639225866529,1.81182927554664,1.84736381948251,1.89754264680411,1.91360379927183,-0.0243606664418413
37.2,"female",1.80913960313363,0.0528327357516054,0.00480785768823541,1.03533727271897,1.70819600852208,1.72412678579396,1.77396156459211,1.80939361632135,1.84492318144037,1.89509497810497,1.91115388021213,-0.0243525135454086
37.3,"female",1.80670479580492,0.0528252157815278,0.00480785768823541,1.03533727271897,1.70577556904316,1.72170407880103,1.77153176434459,1.80695877283756,1.84248328084072,1.89264793628114,1.90870455263759,-0.0243443516115787
37.4,"female",1.80427080567814,0.0528175800284186,0.00480785768823541,1.03533727271897,1.70335616798422,1.71928237531576,1.76910285839172,1.80452474599903,1.84004411902321,1.89020152328788,1.90625581870051,-0.0243361806403316
37.5,"female",1.8018376336539,0.0528098291409334,0.00480785768823541,1.03533727271897,1.70093780500655,1.71686167519502,1.76667484720224,1.8020915367095,1.83760569732781,1.88775574108114,1.903807680554,-0.024328000631649
37.6,"female",1.79940528063283,0.0528019637681318,0.00480785768823541,1.03533727271897,1.69852047977067,1.71444197829505,1.76424773124459,1.7996591458727,1.83516801709475,1.88531059161751,1.90136014035194,-0.0243198115855111
37.7,"female",1.79697374751556,0.0527939845594646,0.00480785768823541,1.03533727271897,1.69610419193634,1.71202328447143,1.76182151098697,1.79722757439239,1.83273107966453,1.88286607685424,1.89891320024897,-0.0243116135018978
37.8,"female",1.79454303520271,0.0527858921647595,0.00480785768823541,1.03533727271897,1.69368894116261,1.70960559357917,1.75939618689732,1.79479682317232,1.83029488637789,1.88042219874917,1.89646686240048,-0.0243034063807928
37.9,"female",1.79211314459491,0.0527776872342084,0.00480785768823541,1.03533727271897,1.69127472710782,1.70718890547266,1.75697175944336,1.79236689311623,1.82785943857585,1.87797895926075,1.89402112896253,-0.0242951902221796
38,"female",1.78968407659277,0.0527693704183535,0.00480785768823541,1.03533727271897,1.68886154942967,1.70477322000574,1.75454822909253,1.78993778512789,1.82542473759962,1.87553636034798,1.89157600209187,-0.0242869650260399
38.1,"female",1.78725583209692,0.0527609423680745,0.00480785768823541,1.03533727271897,1.68644940778518,1.70235853703172,1.7521255963121,1.78750950011103,1.82299078479068,1.87309440397045,1.8891314839459,-0.0242787307923583
38.2,"female",1.78482841200799,0.0527524037345747,0.00480785768823541,1.03533727271897,1.68403830183078,1.69994485640336,1.74970386156909,1.78508203896941,1.82055758149072,1.87065309208822,1.88668757668266,-0.0242704875211213
38.3,"female",1.7824018172266,0.0527437551693689,0.00480785768823541,1.03533727271897,1.68162823122228,1.69753217797296,1.74728302533031,1.7826554026068,1.81812512904161,1.86821242666191,1.88424428246077,-0.0242622352123128
38.4,"female",1.77997604865337,0.0527349973242694,0.00480785768823541,1.03533727271897,1.67921919561495,1.69512050159229,1.74486308806239,1.78022959192695,1.81569342878547,1.86577240965258,1.88180160343943,-0.0242539738659172
38.5,"female",1.77755110718893,0.0527261308513735,0.00480785768823541,1.03533727271897,1.67681119466349,1.69270982711271,1.74244405023176,1.77780460783362,1.81326248206458,1.86333304302178,1.87935954177839,-0.0242457034819218
38.6,"female",1.77512699373391,0.0527171564030504,0.00480785768823541,1.03533727271897,1.67440422802209,1.6903001543851,1.74002591230468,1.77538045123057,1.81083229022142,1.8608943287315,1.87691809963794,-0.0242374240603179
38.7,"female",1.77270370918892,0.0527080746319284,0.00480785768823541,1.03533727271897,1.67199829534445,1.68789148325996,1.73760867474723,1.77295712302156,1.80840285459863,1.85845626874414,1.87447727917886,-0.0242291356010898
38.8,"female",1.77028125445458,0.0526988861908825,0.00480785768823541,1.03533727271897,1.66959339628379,1.68548381358738,1.73519233802531,1.77053462411035,1.80597417653902,1.85601886502251,1.87203708256239,-0.0242208381042247
38.9,"female",1.76785963043154,0.0526895917330209,0.00480785768823541,1.03533727271897,1.66718953049289,1.68307714521706,1.73277690260469,1.76811295540071,1.80354625738558,1.85358211952981,1.86959751195024,-0.0242125315697147
39,"female",1.7654388380204,0.0526801919116731,0.00480785768823541,1.03533727271897,1.66478669762411,1.68067147799836,1.73036236895099,1.76569211779641,1.80111909848142,1.85114603422957,1.86715856950455,-0.024204215997545
39.1,"female",1.76301887812179,0.0526706873803773,0.00480785768823541,1.03533727271897,1.6623848973294,1.6782668117803,1.72794873752967,1.7632721122012,1.79869270116982,1.84871061108569,1.86472025738784,-0.0241958913877124
39.2,"female",1.76059975163634,0.0526610787928674,0.00480785768823541,1.03533727271897,1.65998412926035,1.67586314641158,1.72553600880608,1.76085293951886,1.79626706679416,1.84627585206237,1.86228257776304,-0.0241875577402067
39.3,"female",1.75818145946467,0.0526513668030612,0.00480785768823541,1.03533727271897,1.65758439306818,1.67346048174062,1.72312418324544,1.75843460065316,1.79384219669797,1.84384175912412,1.85984553279342,-0.0241792150550118
39.4,"female",1.75576400250741,0.0526415520650477,0.00480785768823541,1.03533727271897,1.65518568840381,1.67105881761554,1.72071326131285,1.75601709650786,1.7914180922249,1.84140833423571,1.85740912464256,-0.0241708633321255
39.5,"female",1.75334738166517,0.052631635233075,0.00480785768823541,1.03533727271897,1.65278801491784,1.66865815388423,1.71830324347333,1.75360042798673,1.78899475471867,1.83897557936221,1.85497335547438,-0.0241625025715416
39.6,"female",1.75093159783858,0.0526216169615383,0.00480785768823541,1.03533727271897,1.65039137226057,1.66625849039433,1.71589413019176,1.75118459599355,1.78657218552315,1.83654349646887,1.85253822745307,-0.0241541327732527
39.7,"female",1.74851665192827,0.0526114979049675,0.00480785768823541,1.03533727271897,1.64799576008208,1.66385982699326,1.71348592193296,1.74876960143208,1.78415038598226,1.83411208752121,1.85010374274307,-0.0241457539372508
39.8,"female",1.74610254483486,0.0526012787180151,0.00480785768823541,1.03533727271897,1.6456011780322,1.66146216352825,1.71107861916167,1.7463554452061,1.78172935744004,1.83168135448493,1.84766990350908,-0.0241373660635296
39.9,"female",1.74368927745898,0.0525909600554448,0.00480785768823541,1.03533727271897,1.64320762576053,1.65906549984634,1.70867222234255,1.74394212821938,1.77930910124056,1.82925129932591,1.84523671191599,-0.0241289691520882
40,"female",1.74127685070124,0.052580542572119,0.00480785768823541,1.03533727271897,1.64081510291651,1.65666983579442,1.70626673194017,1.74152965137568,1.77688961872799,1.82682192401019,1.8428041701289,-0.024120563202917
40.1,"female",1.73886526546228,0.0525700269229875,0.00480785768823541,1.03533727271897,1.63842360914939,1.65427517121925,1.70386214841909,1.73911801557879,1.77447091124656,1.82439323050395,1.84037228031307,-0.024112148216013
40.2,"female",1.73645452264271,0.0525594137630755,0.00480785768823541,1.03533727271897,1.6360331441083,1.65188150596745,1.70145847224377,1.73670722173248,1.77205298014054,1.8219652207735,1.8379410446339,-0.0241037241913783
40.3,"female",1.73404462314317,0.052548703747472,0.00480785768823541,1.03533727271897,1.63364370744222,1.64948883988554,1.69905570387867,1.73429727074052,1.76963582675424,1.81953789678525,1.83551046525693,-0.0240952911290054
40.4,"female",1.73163556786426,0.0525378975313183,0.00480785768823541,1.03533727271897,1.63125529880005,1.64709717281997,1.69665384378818,1.73188816350668,1.76721945243202,1.8171112605057,1.83308054434779,-0.0240868490288922
40.5,"female",1.72922735770663,0.0525269957697964,0.00480785768823541,1.03533727271897,1.62886791783061,1.6447065046171,1.6942528924367,1.72947990093474,1.76480385851824,1.81468531390141,1.83065128407218,-0.0240783978910372
40.6,"female",1.72681999357089,0.0525159991181178,0.00480785768823541,1.03533727271897,1.62648156418265,1.64231683512328,1.69185285028857,1.72707248392847,1.76238904635731,1.81226005893898,1.82822268659587,-0.0240699377154382
40.7,"female",1.72441347635766,0.0525049082315118,0.00480785768823541,1.03533727271897,1.62409623750491,1.63992816418479,1.68945371780814,1.72466591339165,1.75997501729365,1.80983549758507,1.82579475408467,-0.0240614685020995
40.8,"female",1.72200780696758,0.0524937237652146,0.00480785768823541,1.03533727271897,1.62171193744609,1.63754049164792,1.68705549545976,1.72226019022805,1.75756177267166,1.80741163180631,1.82336748870438,-0.0240529902510172
40.9,"female",1.71960298630126,0.0524824463744579,0.00480785768823541,1.03533727271897,1.61932866365491,1.63515381735897,1.68465818370777,1.71985531534145,1.75514931383576,1.80498846356935,1.82094089262081,-0.0240445029621891
41,"female",1.71719901525933,0.0524710767144581,0.00480785768823541,1.03533727271897,1.61694641578014,1.63276814116426,1.68226178301653,1.71745128963562,1.75273764213034,1.80256599484082,1.81851496799974,-0.0240360066356212
41.1,"female",1.71479589474241,0.0524596154404046,0.00480785768823541,1.03533727271897,1.61456519347056,1.63038346291015,1.67986629385042,1.71504811401433,1.7503267588998,1.80014422758727,1.81608971700689,-0.024027501271315
41.2,"female",1.71239362565113,0.0524480632074495,0.00480785768823541,1.03533727271897,1.61218499637505,1.62799978244306,1.67747171667383,1.71264578938135,1.74791666548849,1.79772316377523,1.81366514180791,-0.0240189868692691
41.3,"female",1.70999220888611,0.0524364206706966,0.00480785768823541,1.03533727271897,1.60980582414258,1.6256170996095,1.67507805195119,1.71024431664047,1.74550736324074,1.79530280537113,1.81124124456837,-0.0240104634294874
41.4,"female",1.70759164534798,0.0524246884851903,0.00480785768823541,1.03533727271897,1.60742767642223,1.62323541425606,1.67268530014697,1.70784369669546,1.74309885350082,1.79288315434131,1.8088180274537,-0.0240019309519742
41.5,"female",1.70519193593735,0.0524128673059052,0.00480785768823541,1.03533727271897,1.60505055286321,1.62085472622945,1.67029346172569,1.70544393045008,1.74069113761299,1.79046421265199,1.80639549262921,-0.0239933894367313
41.6,"female",1.70279308155486,0.0524009577877351,0.00480785768823541,1.03533727271897,1.60267445311489,1.61847503537651,1.66790253715193,1.70304501880811,1.73828421692142,1.78804598226927,1.80397364226006,-0.0239848388837635
41.7,"female",1.70039508310112,0.0523889605854829,0.00480785768823541,1.03533727271897,1.6002993768268,1.61609634154422,1.66551252689031,1.70064696267332,1.73587809277023,1.78562846515908,1.80155247851122,-0.0239762792930781
41.8,"female",1.69799794147676,0.0523768763538497,0.00480785768823541,1.03533727271897,1.59792532364868,1.61371864457973,1.66312343140553,1.69824976294949,1.73347276650348,1.78321166328722,1.79913200354747,-0.0239677106646768
