1.146959767748488568e-01,3.370516361286075568e-01,1.244085958537075320e-01,1.638059861070549905e-01,2.894521914509605165e-01,2.311396077472435973e-01,4.449035221661913897e-01,1.473364011113787730e-01,5.046426870117781682e-01,3.644737457926694457e-01
6.116974627617544069e-01,6.813631503179664595e-01,3.972772826738297791e-01,6.238052596443975917e-01,4.749038028762180841e-01,4.917112207421495129e-01,4.979774976434539480e-01,5.019304612999807569e-01,2.267346289676490378e-01,4.723076429019436029e-01
3.910301720222618682e-01,6.156863402100967164e-01,3.110845343757056569e-01,4.156158496864214569e-01,3.962792126807166970e-01,3.904944257225083093e-01,4.563415581489135286e-01,3.736224092816847198e-01,3.002821766510105350e-01,4.164699760269781059e-01
7.994560708317155484e-01,6.074179873406853059e-01,4.185634573739503428e-01,8.068295102228033588e-01,5.362710043245570990e-01,5.562794771698177376e-01,5.603105299241297743e-01,5.677306948770752815e-01,2.383667277568705667e-01,5.316693550436498716e-01
1.761246407815475756e-01,2.476483429728858487e-01,1.052274382978723721e-01,2.266405114467261728e-01,3.067509858613212681e-01,2.414380666770069295e-01,4.788116649879299858e-01,1.470784523181093428e-01,5.457238058982046836e-01,3.898477643037357443e-01
6.442335578923018558e-01,7.711493419143573558e-01,4.421018484132770432e-01,6.508720051657984618e-01,4.899096772768915531e-01,5.199335833805464047e-01,4.875154477162425004e-01,5.476094837318784547e-01,1.701026605546132886e-01,4.732284409646401180e-01
1.126969052157241469e-01,1.736496677361581142e-01,5.835265045132896622e-02,1.692969700367369934e-01,2.818027662854675208e-01,2.031936124316952585e-01,4.782676239380551086e-01,9.178326872457846786e-02,5.983718985085200170e-01,3.788296920515615840e-01
7.742598746148878774e-01,9.081643678982174173e-01,5.323083776102530695e-01,7.690910211343493508e-01,5.404277355925376503e-01,5.958969594723801944e-01,4.916734531123727603e-01,6.560592819993378289e-01,7.056675915077820216e-02,4.971556033710349820e-01
6.951654760686150070e-01,8.222570733455063507e-01,4.764090936952631306e-01,6.972950223768210609e-01,5.095886846805798287e-01,5.492635037905153617e-01,4.896750624225764126e-01,5.892339634947381111e-01,1.325782856702196477e-01,4.828346665207168265e-01
3.107075190423449484e-01,5.107307054878371666e-01,2.472149044867936740e-01,3.435075926721578576e-01,3.642064635235732761e-01,3.401958923693985115e-01,4.579833709915880902e-01,2.998413508071970379e-01,3.733824325526389210e-01,4.035436937846937910e-01
2.235560664743473439e-02,1.690581527175724907e-01,3.200479718725151440e-02,8.305383130358652555e-02,2.505638703866204797e-01,1.654570657380604881e-01,4.566009411811672858e-01,4.670276572356395900e-02,6.157372263216408514e-01,3.539343840844318967e-01
3.860599955680194539e-01,5.774768903131568543e-01,2.944167446156695234e-01,4.125910142910737544e-01,3.929432597646180803e-01,3.821167718358253751e-01,4.630160030562589513e-01,3.584616101077495731e-01,3.229342446270920264e-01,4.185652271496799748e-01
8.201651198599326786e-01,9.274818858507418717e-01,5.525062072839569405e-01,8.121442745071961733e-01,5.570248980526518734e-01,6.178918186213450126e-01,4.991629993116239450e-01,6.846402765457623163e-01,5.203433831881398158e-02,5.082552709861327678e-01
5.185929360961702983e-01,6.580190488718109521e-01,3.626612681654067250e-01,5.357675841975769737e-01,4.419163600534273262e-01,4.497304736037289752e-01,4.795054212499842428e-01,4.492531318367897764e-01,2.552700864223835242e-01,4.483498783380121533e-01
1.745031232432992796e-01,1.467298613507654892e-01,6.432576251018037872e-02,2.296615763800745058e-01,3.018936959003059584e-01,2.240200391606304020e-01,4.993207659761036976e-01,1.125818711270452493e-01,6.036749099718896616e-01,3.986057165632742039e-01
4.408678871353791280e-03,1.538335368446048790e-01,2.103223112315318402e-02,6.656955026345377779e-02,2.437481965729539901e-01,1.555842947571712542e-01,4.552629249641468867e-01,3.296567895096986361e-02,6.273681985713791542e-01,3.502952686529731685e-01
4.711493238302547071e-01,5.849612319351923384e-01,3.204997289455189802e-01,4.936772553785114259e-01,4.225007257147364026e-01,4.181840922251230386e-01,4.827682482904326888e-01,4.019769829165033559e-01,3.047722834998173314e-01,4.417248149856370376e-01
6.839455203903228864e-02,1.831927432143303780e-01,5.016087600288800935e-02,1.264698734716233619e-01,2.669861324388770329e-01,1.866461804100725541e-01,4.651981083030441444e-01,7.361668788732116109e-02,6.001456294569402772e-01,3.655446377987032203e-01
5.198961370976342700e-01,5.923394377159346691e-01,3.366814983812437823e-01,5.399907055500213771e-01,4.395655834310472909e-01,4.393597763828903657e-01,4.934436113518846923e-01,4.279389776101779619e-01,2.926009024120325153e-01,4.547105923302379171e-01
7.247769832854645822e-01,9.178300649325313865e-01,5.227604380361470238e-01,7.213009051189072096e-01,5.238361799919204476e-01,5.772496297777958141e-01,4.772815012423636816e-01,6.354365293214793153e-01,7.311569235550953449e-02,4.824077223291010075e-01
6.000703845457270313e-01,7.552279299615242136e-01,4.237382114672395006e-01,6.093319273940529524e-01,4.740558358373717085e-01,4.992155255608589637e-01,4.797582211983258405e-01,5.210027828733648780e-01,1.864095667797860123e-01,4.623069049312725776e-01
5.333458481223019021e-01,7.148653342614889050e-01,3.894549975570464895e-01,5.473094474275644883e-01,4.494079846242182708e-01,4.652060070326948238e-01,4.714177950804154804e-01,4.753556497646549972e-01,2.203686994806587363e-01,4.472945791371024660e-01
1.202470167586421612e-01,3.026199712714916501e-01,1.121095526267849446e-01,1.706781449674533435e-01,2.898925295194366702e-01,2.276951893151798745e-01,4.534291716883753209e-01,1.385091550968056417e-01,5.234185973005280879e-01,3.691722821705542001e-01
1.172079507982755758e-01,3.560841146440975602e-01,1.327208179015041400e-01,1.653474054824727868e-01,2.911263280636743334e-01,2.353274440456867844e-01,4.415880038337244851e-01,1.549056240857712985e-01,4.933535632902635859e-01,3.634402488687943911e-01
2.106557839643536101e-01,4.189644741749524171e-01,1.832814522438030169e-01,2.519221606203870256e-01,3.259163645620967165e-01,2.840124667695962946e-01,4.519522536979341809e-01,2.209567577457532406e-01,4.421625683221181435e-01,3.838851544746537114e-01
8.878077471748455629e-01,9.728500658943972645e-01,5.890453890392080005e-01,8.748185020826297897e-01,5.822015116322502015e-01,6.531081091364036029e-01,5.066958895904329907e-01,7.324022222684397621e-01,1.506413570992684060e-02,5.230679206930776148e-01
5.423866940615049703e-01,8.441458428928445556e-01,4.437406646151740297e-01,5.501031096432057454e-01,4.580232146462703824e-01,4.903692014167701507e-01,4.468882807888658881e-01,5.229037377824300448e-01,1.449948412101587369e-01,4.380265694338782434e-01
1.733351746251732828e-01,5.531472607410803377e-02,2.735735596296311536e-02,2.326860693660017243e-01,2.975971964148972915e-01,2.083653811436200209e-01,5.179738827488334918e-01,8.147881034342988049e-02,6.561197503866044167e-01,4.066232525315359725e-01
8.317298118412551344e-02,3.755958492803843640e-01,1.313110739841724939e-01,1.318938830908467641e-01,2.802625536192496214e-01,2.246371631371958111e-01,4.290231007990248924e-01,1.450184981625876612e-01,4.877537568143775482e-01,3.521222213666190815e-01
3.081155318626903616e-01,3.127258877042115581e-01,2.925648678338651498e-01,3.078686256485407835e-01,3.091596655741816746e-01,3.083383757320640739e-01,3.081329623490395853e-01,3.071018496027968503e-01,3.165112865195829350e-01,3.088122438514965262e-01
3.177064016841085192e-01,3.437228767112349703e-01,3.060189188478376066e-01,3.307278719174567838e-01,2.897985515591529615e-01,2.960204985943903910e-01,2.647380337977994214e-01,3.027288767150672077e-01,2.659163348597896048e-01,2.768564659052188959e-01
2.779076970164897076e-01,2.779845108423694700e-01,2.479739055419219462e-01,2.733418453557050487e-01,3.009703640905577737e-01,2.931932020980813625e-01,3.144027029414942498e-01,2.826371972834074708e-01,3.251960932276676819e-01,3.086290685385153498e-01
3.347988124755196249e-01,3.289033036357520423e-01,3.324642850126906524e-01,3.297209187853893386e-01,3.323533400545674033e-01,3.341627526103570500e-01,3.326845520220717556e-01,3.375348526796825288e-01,3.436048339744994795e-01,3.322395668909662314e-01
3.008645795298033887e-01,3.177122465616954439e-01,2.813920113408059365e-01,3.075209506167008167e-01,2.925373536251423823e-01,2.932730687959399507e-01,2.820052629504244401e-01,2.931271280372811927e-01,2.866698279553131501e-01,2.874026210066873976e-01
3.215776540259609462e-01,3.330429576968974015e-01,3.122665143780393726e-01,3.261361546299214043e-01,3.074917346194793177e-01,3.109409802381917221e-01,2.953135672586401084e-01,3.150649487688636508e-01,3.010579253506133757e-01,3.011422958178278098e-01
2.873957461544889846e-01,2.890213812266010929e-01,2.619751856008779023e-01,2.842608458705048191e-01,3.034052172347028176e-01,2.978430776312409600e-01,3.121744860614342199e-01,2.902454316726779115e-01,3.221690895521697184e-01,3.084863897350646478e-01
2.972668088766588501e-01,3.104392326017336723e-01,2.761916548130453064e-01,3.015406332515352394e-01,2.950104789842634689e-01,2.941585606909132844e-01,2.892535437247468755e-01,2.921197322875959124e-01,2.952159315246401516e-01,2.924078232354452300e-01
2.844440065827256725e-01,2.632472057647322616e-01,2.584064104271370788e-01,2.675523503598696284e-01,3.272198982284681978e-01,3.155590791586921906e-01,3.591945833473483840e-01,3.014622896438819977e-01,3.766357924677924407e-01,3.443508713927703191e-01
3.266119046327795594e-01,3.239623314814101818e-01,3.202216356844608813e-01,3.230296797647618789e-01,3.252123050086641043e-01,3.262200309233242446e-01,3.251049271590857881e-01,3.281837527313083425e-01,3.352380259141049534e-01,3.250154917050110948e-01
2.824703338382434925e-01,2.903357327502914531e-01,2.544587315530409954e-01,2.827896219333618788e-01,2.943938650781894317e-01,2.893874606336365174e-01,2.987247488795624628e-01,2.820130217028108399e-01,3.068645212461704186e-01,2.972667113838390329e-01
3.327722803952223307e-01,3.307991495789792125e-01,3.293239466004833638e-01,3.299230034598100159e-01,3.271552529119957087e-01,3.295214365273820278e-01,3.243407891266144039e-01,3.333237543883381671e-01,3.340613124296398229e-01,3.254506363615509157e-01
2.717635729711790349e-01,2.796705396459716053e-01,2.385959925569554885e-01,2.715342761258181525e-01,2.896781981879921752e-01,2.826055293773273025e-01,2.975287028172007853e-01,2.723395629497343262e-01,3.059933445057199664e-01,2.945587698574311242e-01
2.780463450104544432e-01,2.840746675527853204e-01,2.479696373317728797e-01,2.770341089068938389e-01,2.944848417373046590e-01,2.881756742406136884e-01,3.020756438220336682e-01,2.791434325579993936e-01,3.109470876960001573e-01,2.991208410173125665e-01
3.005901929316183718e-01,3.077833203833342246e-01,2.813256464596066153e-01,3.014792383427373212e-01,3.030365923125529215e-01,3.013813323736340699e-01,3.019970945096004389e-01,2.987501339291287472e-01,3.097810046543170159e-01,3.028146667232894940e-01
3.375648393713013840e-01,3.404647098594087984e-01,3.362520980230344070e-01,3.378757716909135400e-01,3.238858557589732179e-01,3.283614013626421912e-01,3.147326105027547505e-01,3.346795352737129692e-01,3.227316480474495819e-01,3.188197398883557132e-01
2.948961445756874689e-01,3.023264609696897920e-01,2.728819789150798147e-01,2.956215989490958429e-01,3.002921489603201377e-01,2.975900927757569869e-01,3.009150068481482587e-01,2.934748373537882649e-01,3.088023891476711080e-01,3.010296792889460282e-01
2.712147471691429557e-01,2.776668210017610439e-01,2.378342019485923664e-01,2.700891663083812566e-01,2.910390378600152816e-01,2.835076470742216581e-01,3.004887716244247220e-01,2.727296201482530269e-01,3.094395165725236652e-01,2.967560997520007349e-01
2.879477373544964136e-01,2.917816360890246874e-01,2.627151251051466074e-01,2.861581846247093774e-01,3.012171342835202048e-01,2.962967528090447722e-01,3.076525071969559710e-01,2.894001537410118008e-01,3.169181726165082869e-01,3.050819135386972358e-01
3.337936699823711995e-01,3.239493360702880853e-01,3.311143533937338512e-01,3.263090532778178954e-01,3.362581964227803200e-01,3.369165105423053141e-01,3.407688978969672933e-01,3.390300984670532869e-01,3.529932404325594741e-01,3.383230058268446583e-01
3.375468195288066076e-01,3.408520369295615637e-01,3.362111230425989805e-01,3.380983117720568476e-01,3.234321596592414361e-01,3.280023620160479880e-01,3.138901891662497778e-01,3.344168333718659514e-01,3.217591939272750334e-01,3.181653761051323470e-01
2.997606520470204594e-01,3.045009171119994473e-01,2.801831545566141335e-01,2.991437434551643126e-01,3.053726482911900408e-01,3.029625783670423234e-01,3.069975185895026937e-01,2.994940272144252513e-01,3.155979448241438279e-01,3.065428537251986829e-01
3.318907208027065958e-01,3.323166834830501015e-01,3.279334638759496823e-01,3.304237294382801893e-01,3.241320093644067257e-01,3.269081547653342468e-01,3.192744932935999702e-01,3.310706301756572989e-01,3.282498841392086919e-01,3.213865422668552574e-01
2.949230705954307696e-01,2.964486886613190708e-01,2.731298837073105057e-01,2.921316678391692179e-01,3.067984031986303872e-01,3.026717965193072568e-01,3.131621601164932267e-01,2.970893436136219923e-01,3.229511755632873404e-01,3.105036988576366785e-01
2.718408724707944146e-01,2.843627277238543472e-01,2.385479287132921677e-01,2.743654843283549472e-01,2.846360507417351471e-01,2.786958281699667972e-01,2.879669858646100589e-01,2.696032223604288847e-01,2.949422760964663937e-01,2.871784958183141168e-01
2.868408373938629019e-01,2.955411776856491923e-01,2.609038953872945821e-01,2.878916660127266991e-01,2.953817966341080181e-01,2.914251245922044875e-01,2.974464012827327530e-01,2.854437432728538782e-01,3.051790781221188076e-01,2.970061738033993870e-01
2.901372525746925835e-01,3.001702104856718289e-01,2.657403441334995065e-01,2.921586427728223856e-01,2.953538567727036490e-01,2.923591304773298649e-01,2.950247016719705906e-01,2.876039686867228329e-01,3.022238665842690297e-01,2.956827092437850912e-01
3.246423478667143092e-01,3.313451781623417691e-01,3.169744082958494413e-01,3.265272572391089145e-01,3.140666459925128828e-01,3.169570262103436620e-01,3.055070203538540752e-01,3.207223702604013460e-01,3.126890153967631369e-01,3.095343127135223860e-01
3.208793422183638944e-01,3.314142910305434842e-01,3.112647924212841311e-01,3.248460983319384487e-01,3.082104399603737832e-01,3.112989866209567302e-01,2.971704248542580973e-01,3.150013640297239514e-01,3.032366037161964289e-01,3.024617234217010231e-01
3.083405341993465387e-01,3.181841089958581947e-01,2.927138317386124289e-01,3.112238767923790617e-01,3.035018468964035820e-01,3.039913702660731465e-01,2.973043464437615802e-01,3.041226441535428426e-01,3.039894277277930823e-01,3.004769989268636365e-01
2.650164432040624796e-01,2.732049105820332779e-01,2.285907017087551729e-01,2.645935652739847543e-01,2.864256963749771678e-01,2.781127401500230190e-01,2.962455664317290571e-01,2.660883600960065598e-01,3.048326734643644342e-01,2.924429457387785480e-01
2.819190170521166383e-01,3.104828824277890420e-01,2.529128127895962641e-01,2.945419088555646936e-01,2.713873924437062990e-01,2.712860293536840106e-01,2.557459290523086959e-01,2.689308945418416030e-01,2.572341084181807291e-01,2.639435416645339316e-01
3.378779843602842670e-01,3.202465914032999184e-01,3.374392925040627378e-01,3.259721862203727727e-01,3.466045407832790137e-01,3.461693438788037702e-01,3.573400188296669833e-01,3.474453739673615815e-01,3.719443014885200904e-01,3.518160668652084433e-01
3.214371471877970343e-01,3.403777140648141519e-01,3.117950187657994032e-01,3.304422395744463503e-01,2.992084937612095596e-01,3.044405623377552939e-01,2.797978160292296512e-01,3.103931385434373080e-01,2.831380960203294106e-01,2.891220703319521412e-01
3.167629755707185302e-01,3.204075276633636116e-01,3.054094405111925092e-01,3.164036731294256333e-01,3.139936806803887981e-01,3.146155022412094326e-01,3.110320975292903967e-01,3.154815602923948803e-01,3.194484003684356366e-01,3.124940503980291329e-01
3.117691252340000774e-01,3.356868246290618529e-01,2.972972202712325651e-01,3.232221010571195707e-01,2.895173205275863859e-01,2.940796689971927336e-01,2.684747397931676050e-01,2.986547399661445557e-01,2.705168412401486311e-01,2.787568756283390070e-01
2.852156364093705321e-01,2.874171545916017756e-01,2.587252264872321184e-01,2.823071284821035976e-01,3.018209157954834798e-01,2.959754392924367483e-01,3.107543105590549470e-01,2.879307141551805116e-01,3.206322424424716822e-01,3.070252199252728742e-01
